Timestamp,FrameID,Speed,YawRate,Signal1,Signal2
116425887.719150,693,106.40,-0.61,15,86.21
116453551.217154,694,106.72,-0.63,15,78.24
116481273.159255,695,106.76,-0.27,15,88.68
116509001.960258,696,106.80,-0.98,15,88.95
116536660.469346,697,106.84,-0.84,15,86.22
116564332.939630,698,106.88,0.88,15,86.66
116592074.050700,699,106.92,0.16,15,81.32
116619761.295745,700,106.96,0.05,15,82.93
116647469.425292,701,107.28,0.30,15,73.44
116675153.310559,702,107.32,-0.07,15,88.44
116702885.877618,703,107.36,0.66,15,71.42
116730594.315057,704,107.40,0.59,15,82.30
116758250.076339,705,107.44,-0.00,15,75.82
116785954.894039,706,107.48,0.98,15,70.98
116813655.507322,707,107.52,0.92,15,89.95
116841351.944596,708,107.84,0.44,15,80.33
116869092.966454,709,107.88,0.51,15,78.66
116896817.907027,710,107.92,0.10,15,72.65
116924476.253117,711,107.96,-0.17,15,83.77
116952178.618211,712,108.00,0.84,15,81.84
116979841.109620,713,108.04,0.08,15,84.01
117007574.827535,714,108.08,0.33,15,70.44
117035243.729934,715,108.40,-0.77,15,89.79
117062918.900143,716,108.44,0.77,15,84.10
117090613.879817,717,108.48,-0.74,15,86.92
117118286.982115,718,108.52,-0.69,15,81.24
117145985.366143,719,108.56,-0.02,15,83.00
117173732.320637,720,108.60,0.52,15,71.64
117201405.023730,721,108.64,-0.82,15,89.71
117229057.830706,722,108.68,0.04,15,75.19
117256721.702897,723,109.00,-0.51,15,76.12
117284424.351754,724,109.04,-0.39,15,83.56
117312088.306341,725,109.08,-0.88,15,75.30
117339786.167944,726,109.12,-0.71,15,85.38
117367486.812812,727,109.16,-0.06,15,86.98
117395172.101507,728,109.20,0.49,15,70.04
117422918.498683,729,109.24,-0.98,15,89.17
117450575.334356,730,109.56,0.05,15,89.92
117478258.294665,731,109.60,0.66,15,76.92
117505989.801916,732,109.64,0.21,15,72.34
117533702.703466,733,109.68,-0.01,15,74.35
117561445.471253,734,109.72,0.28,15,82.35
117589109.070797,735,109.76,-0.30,15,75.18
117616795.154628,736,109.80,-0.71,15,70.01
117644528.244309,737,110.12,-0.72,15,85.74
117672270.375001,738,110.16,0.05,15,80.76
117699934.419948,739,110.20,-0.33,15,86.37
117727676.139248,740,110.24,0.18,15,74.34
117755416.790649,741,110.28,-0.09,15,86.90
117783087.115931,742,110.32,0.45,15,72.21
117810777.813431,743,110.36,0.29,15,75.56
117838501.436993,744,110.68,0.18,15,86.58
117866241.086007,745,110.72,0.66,15,84.23
117893922.188243,746,110.76,-0.22,15,78.52
117921595.925689,747,110.80,0.23,15,78.14
117949310.022385,748,110.84,0.60,15,85.20
117976962.625828,749,110.88,0.08,15,87.79
118004703.702132,750,110.92,-0.16,15,82.93
118032408.932602,751,110.96,0.98,15,85.81
118060143.351481,752,111.28,0.39,15,88.05
118087805.208641,753,111.32,0.35,15,75.08
118115475.743120,754,111.36,0.46,15,79.50
118143131.166432,755,111.40,-0.77,15,80.01
118170848.898885,756,111.44,0.60,15,77.44
118198560.887901,757,111.48,-0.55,15,88.69
118226282.145105,758,111.52,0.27,15,89.95
118254003.048430,759,111.84,-0.65,15,70.51
118281719.501688,760,111.88,0.74,15,78.05
118309371.758091,761,111.92,-0.08,15,80.03
118337084.536711,762,111.96,0.29,15,77.32
118364794.447539,763,112.00,-0.40,15,77.85
118392540.926781,764,112.04,0.01,15,86.25
118420258.826195,765,112.08,-0.26,15,70.44
118447961.066053,766,112.12,0.64,15,75.33
118475647.636720,767,112.44,0.27,15,74.63
118503393.954363,768,112.48,0.19,15,83.89
118531100.866549,769,112.52,-0.98,15,76.28
118558772.260656,770,112.56,-0.85,15,84.26
118586519.748131,771,112.60,-0.42,15,73.11
118614183.163603,772,112.64,0.15,15,84.52
118641924.121185,773,112.96,-0.09,15,71.58
118669619.680645,774,113.00,-0.89,15,74.54
118697365.020964,775,113.04,-0.58,15,86.28
118725061.870380,776,113.08,-0.93,15,71.54
118752782.705897,777,113.12,-0.67,15,72.80
118780508.183165,778,113.16,-0.59,15,80.58
118808238.477995,779,113.20,0.06,15,70.98
118835923.601803,780,113.24,-0.46,15,77.37
118863597.763272,781,113.56,-0.48,15,88.97
118891280.764239,782,113.60,0.56,15,71.76
118918956.481883,783,113.64,-0.24,15,78.04
118946688.352587,784,113.68,0.15,15,71.89
118974345.020619,785,113.72,0.01,15,72.24
119002062.474829,786,113.76,-0.30,15,80.94
119029782.164487,787,113.80,0.13,15,80.28
119057490.661707,788,114.12,-0.31,15,74.00
119085235.174070,789,114.16,-0.11,15,70.00
119112919.794104,790,114.20,0.44,15,78.05
119140581.170106,791,114.24,0.23,15,85.04
119168329.463010,792,114.28,-0.40,15,72.47
119196039.110956,793,114.32,-0.61,15,87.51
119223750.587925,794,114.36,0.67,15,76.95
119251436.051719,795,114.68,0.98,15,80.38
119279181.222467,796,114.72,-0.00,15,70.65
119306846.628249,797,114.76,0.19,15,85.35
119334543.755850,798,114.80,0.16,15,83.04
119362219.745740,799,114.84,-0.53,15,73.31
119389942.967648,800,114.88,0.14,15,74.39
119417675.311511,801,114.92,-0.00,15,70.53
119445422.848727,802,114.96,-0.24,15,77.29
119473156.301308,803,115.28,-0.24,15,78.43
119500809.713833,804,115.32,-0.61,15,86.37
119528556.599746,805,115.36,0.70,15,79.04
119556247.088228,806,115.40,0.29,15,86.41
119583940.806121,807,115.44,0.31,15,75.53
119611679.069933,808,115.48,0.06,15,75.03
119639382.075056,809,115.52,-0.97,15,79.58
119667119.388921,810,115.84,-0.50,15,74.45
119694789.145524,811,115.88,-0.15,15,77.42
119722509.537854,812,115.92,-0.05,15,81.83
119750253.840072,813,115.96,-0.65,15,87.46
119777909.505236,814,116.00,0.34,15,79.60
119805636.438211,815,116.04,0.03,15,74.85
119833349.849482,816,116.08,-0.42,15,81.15
119861081.267824,817,116.40,-0.86,15,83.88
119888773.166439,818,116.44,0.33,15,71.80
119916521.655950,819,116.48,0.56,15,77.33
119944261.935665,820,116.52,0.70,15,72.65
119971950.970831,821,116.56,0.39,15,81.13
119999682.982899,822,116.60,-0.44,15,84.39
120027428.112469,823,116.64,-0.55,15,75.73
120055177.143327,824,116.96,0.09,15,81.61
120082865.430639,825,117.00,0.95,15,88.09
120110552.636455,826,117.04,-0.92,15,77.55
120138227.291599,827,117.08,-0.66,15,83.58
120165943.309935,828,117.12,0.08,15,81.48
120193650.446712,829,117.16,-0.97,15,87.07
120221349.587287,830,117.20,0.62,15,83.21
120249050.786032,831,117.52,0.12,15,79.19
120276704.468824,832,117.56,-0.94,15,79.95
120304411.434027,833,117.60,-0.94,15,79.60
120332069.103898,834,117.64,-0.93,15,75.97
120359779.042926,835,117.68,-0.53,15,88.95
120387465.860800,836,117.72,-0.39,15,76.34
120415139.714158,837,117.76,0.17,15,75.44
120442844.055471,838,118.08,0.48,15,82.04
120470577.108989,839,118.12,-0.44,15,76.95
120498246.196560,840,118.16,0.62,15,76.45
120525952.077807,841,118.20,0.55,15,75.08
120553694.338813,842,118.24,0.74,15,87.21
120581388.719860,843,118.28,-0.05,15,86.98
120609104.623753,844,118.32,0.05,15,82.39
120636835.009782,845,118.36,-0.15,15,77.99
120664552.264341,846,118.68,0.93,15,80.86
120692288.891748,847,118.72,-0.21,15,85.37
120719946.853279,848,118.76,-0.21,15,88.82
120747641.375737,849,118.80,0.91,15,74.54
120775310.450014,850,118.84,-0.02,15,87.16
120802995.621261,851,118.83,0.18,15,80.47
120830721.353245,852,118.85,0.48,15,88.45
120858407.283062,853,119.14,0.52,15,73.62
120886133.029134,854,119.13,0.90,15,82.67
120913860.261829,855,119.12,-0.77,15,89.44
120941541.419279,856,119.11,0.89,15,82.03
120969202.915400,857,119.14,0.40,15,81.16
120996941.277982,858,119.12,0.65,15,84.46
121024601.723995,859,119.09,-0.60,15,77.18
121052288.452738,860,119.39,-0.17,15,74.54
121080011.520157,861,119.38,-0.36,15,87.36
121107669.675876,862,119.39,-0.54,15,87.78
121135371.764621,863,119.42,0.97,15,76.32
121163037.781495,864,119.41,0.91,15,74.12
121190730.038357,865,119.40,0.79,15,76.17
121218417.378582,866,119.39,0.13,15,71.42
121246095.012739,867,119.66,0.64,15,81.91
121273814.346261,868,119.66,0.91,15,76.84
121301496.899871,869,119.69,-0.44,15,79.49
121329163.194540,870,119.69,0.67,15,81.83
121356830.176127,871,119.70,-0.39,15,76.74
121384566.379639,872,119.69,0.65,15,84.96
121412266.412305,873,119.70,0.71,15,85.39
121439964.913880,874,119.67,0.84,15,79.27
121467628.874941,875,119.98,0.91,15,82.38
121495297.902019,876,119.97,-0.19,15,88.14
121522955.687133,877,119.97,-0.34,15,78.43
121550617.573012,878,119.98,-0.50,15,81.83
121578345.856379,879,119.97,-0.27,15,80.19
121606022.403767,880,119.97,-0.83,15,78.66
121633742.959420,881,119.97,0.06,15,85.30
121661405.093694,882,119.97,-0.36,15,73.29
121689131.459185,883,120.00,0.52,15,75.32
121716800.449258,884,120.00,0.85,15,89.39
121744540.710382,885,120.00,0.93,15,88.81
121772276.166950,886,119.97,-0.18,15,81.45
121799940.044248,887,119.99,0.26,15,88.17
121827590.785729,888,119.98,-0.02,15,83.22
121855280.314663,889,120.03,0.59,15,87.31
121882988.331283,890,120.03,-0.99,15,76.10
121910692.005958,891,120.02,-0.44,15,85.99
121938440.915302,892,120.02,-0.48,15,82.55
121966170.679533,893,120.04,-0.76,15,72.84
121993896.455545,894,120.04,-0.89,15,75.76
122021555.443495,895,120.02,-0.24,15,71.72
122049212.648389,896,120.07,-0.53,15,74.09
122076892.777981,897,120.06,-0.63,15,72.26
122104575.737542,898,120.05,0.50,15,73.65
122132313.201580,899,120.04,-0.84,15,80.03
122160050.564047,900,120.04,-0.33,15,88.87
122187749.304216,901,120.04,0.96,15,89.78
122215412.282342,902,120.05,-0.61,15,85.99
122243155.551918,903,120.02,0.80,15,73.30
122270892.634491,904,120.02,0.79,15,73.46
122298597.279631,905,120.03,0.06,15,87.68
122326303.087901,906,120.02,0.02,15,79.23
122354043.807746,907,120.03,-0.16,15,81.60
122381791.807464,908,120.04,-0.15,15,77.12
122409522.794784,909,120.02,0.28,15,70.04
122437244.546799,910,120.00,-0.71,15,75.06
122464959.051215,911,120.02,0.56,15,80.45
122492683.332066,912,120.01,-0.86,15,80.75
122520365.530631,913,119.98,-0.67,15,81.19
122548071.424806,914,119.97,-0.22,15,74.57
122575814.745391,915,120.02,0.50,15,77.59
122603527.491231,916,119.97,-0.50,15,70.23
122631193.983796,917,120.04,-0.21,15,89.70
122658905.493185,918,120.06,0.93,15,80.04
122686617.369460,919,120.04,-0.57,15,87.03
122714345.269783,920,120.03,0.42,15,86.45
122742080.978118,921,120.04,-0.72,15,87.16
122769810.592137,922,120.01,0.01,15,71.26
122797508.785888,923,120.06,-0.89,15,74.56
122825208.208336,924,120.06,-0.43,15,81.34
122852871.214673,925,119.94,0.93,15,73.54
122880521.642466,926,119.96,0.48,15,87.09
122908174.009089,927,119.96,0.64,15,72.44
122935877.462025,928,119.95,0.22,15,87.23
122963534.878873,929,119.97,0.84,15,89.65
122991223.966296,930,119.96,0.02,15,75.25
123018957.266713,931,119.96,-0.73,15,76.94
123046616.996632,932,120.04,0.52,15,79.34
123074340.531918,933,120.03,-0.25,15,80.24
123102015.676422,934,120.04,-0.53,15,80.17
123129708.636289,935,120.03,0.24,15,88.41
123157457.264417,936,120.05,-0.52,15,77.50
123185193.879258,937,120.06,0.98,15,87.99
123212879.388688,938,120.03,-0.98,15,76.23
123240620.057729,939,120.01,0.43,15,88.02
123268287.915543,940,120.02,-0.45,15,74.28
123295976.952327,941,120.02,0.78,15,70.98
123323708.763769,942,119.97,0.33,15,83.66
123351452.659461,943,120.02,-0.33,15,84.98
123379110.828484,944,120.00,-0.50,15,75.99
123406797.163762,945,119.98,-0.02,15,71.74
123434448.482608,946,120.05,-0.60,15,70.55
123462182.994796,947,120.06,0.77,15,74.58
123489834.944669,948,120.06,0.66,15,81.93
123517513.684646,949,120.05,0.15,15,80.95
123545220.116378,950,120.05,0.54,15,70.09
123572874.510992,951,120.03,0.50,15,76.34
123600593.847297,952,120.06,-0.42,15,71.61
123628252.557297,953,120.03,-0.25,15,71.51
123655941.298282,954,120.02,-0.44,15,80.47
123683599.148175,955,119.98,0.16,15,77.73
123711338.079585,956,120.00,0.29,15,79.29
123739075.836286,957,120.00,-0.53,15,83.16
123766807.107298,958,120.02,-0.63,15,76.68
123794536.385769,959,120.02,0.72,15,73.31
123822245.677323,960,120.03,-0.63,15,74.48
123849966.800264,961,119.95,-0.65,15,74.62
123877685.208184,962,119.94,0.33,15,89.03
123905416.918231,963,119.97,0.40,15,85.34
123933105.236456,964,119.94,0.01,15,75.62
123960766.797195,965,119.98,0.31,15,79.51
123988489.772108,966,119.94,0.85,15,84.18
124016198.861381,967,119.95,-0.43,15,77.56
124043873.078064,968,119.98,0.71,15,74.45
124071573.578470,969,119.97,-0.94,15,81.60
124099309.113537,970,119.95,0.66,15,84.44
124127008.198476,971,119.98,0.97,15,76.94
124154665.052687,972,119.99,-0.30,15,87.82
124182344.390210,973,119.96,-0.94,15,88.38
124210073.958816,974,119.95,-0.62,15,77.59
124237805.914001,975,120.00,0.37,15,85.85
124265536.500511,976,120.03,0.25,15,86.99
124293265.830943,977,120.02,-0.77,15,81.58
124320927.613203,978,120.02,0.61,15,74.25
124348653.632853,979,120.02,0.60,15,87.08
124376376.527338,980,120.04,0.85,15,79.95
124404106.743201,981,120.03,0.96,15,82.53
124431804.139110,982,119.97,0.69,15,89.26
124459514.499178,983,119.97,0.51,15,84.51
124487169.713697,984,119.94,-0.88,15,85.86
124514839.882439,985,119.94,0.92,15,76.90
124542519.523964,986,119.95,0.00,15,81.56
124570243.744862,987,119.97,-0.04,15,85.79
124597987.381297,988,119.96,-0.59,15,83.40
124625725.074194,989,119.94,-0.99,15,83.05
124653438.732212,990,119.99,0.16,15,72.52
124681096.796946,991,120.00,0.87,15,81.04
124708802.685505,992,119.97,-0.39,15,87.21
124736545.259453,993,119.97,-0.93,15,78.02
124764279.678235,994,119.97,-0.66,15,85.27
124792021.746531,995,119.97,-0.56,15,78.89
124819753.313336,996,119.97,-0.29,15,89.78
124847477.133631,997,120.03,-0.47,15,82.93
124875148.269181,998,120.05,-0.67,15,82.92
124902861.979630,999,120.03,0.91,15,79.68
124930600.855031,1000,120.03,-0.27,15,74.21
124958278.477718,1001,120.01,-0.90,15,71.87
124985958.138144,1002,120.00,-0.44,15,81.61
125013629.831154,1003,120.00,-0.96,15,80.76
125041378.047294,1004,120.02,-0.52,15,83.30
125069119.837551,1005,120.05,-0.81,15,83.83
125096854.046400,1006,120.02,-0.58,15,77.64
125124554.516366,1007,120.02,-0.12,15,80.17
125152254.723035,1008,120.05,-0.07,15,71.80
125179946.850607,1009,120.05,0.21,15,76.25
125207621.511153,1010,120.00,0.47,15,71.05
125235312.920401,1011,120.02,0.46,15,71.27
125263062.504831,1012,120.03,-0.50,15,86.01
125290738.541453,1013,120.07,0.73,15,74.45
125318474.105552,1014,120.05,0.32,15,89.51
125346220.892525,1015,120.04,0.39,15,79.75
125373919.225296,1016,120.02,0.98,15,70.25
125401588.091882,1017,120.03,-0.89,15,85.29
125429255.204390,1018,120.03,-0.69,15,84.17
125456989.534882,1019,119.95,-0.80,15,70.96
125484696.157306,1020,119.97,0.08,15,70.28
125512414.057592,1021,119.97,0.09,15,77.59
125540152.170625,1022,119.97,-0.31,15,72.61
125567866.407492,1023,119.98,-0.61,15,80.50
125595532.873587,1024,120.00,0.76,15,80.04
125623214.795065,1025,119.99,-0.23,15,88.65
125650915.109254,1026,119.98,0.70,15,86.71
125678655.674840,1027,119.98,0.30,15,77.83
125706403.797415,1028,119.98,-0.66,15,89.23
125734068.928809,1029,119.97,-0.19,15,79.17
125761770.460476,1030,119.96,0.75,15,83.01
125789474.579522,1031,119.97,-0.01,15,75.49
125817130.387166,1032,119.96,1.00,15,77.00
125844810.243118,1033,119.95,-0.66,15,88.31
125872536.534920,1034,119.98,0.51,15,79.35
125900197.740488,1035,120.00,-0.44,15,88.93
125927879.725514,1036,120.00,-0.93,15,83.84
125955539.876868,1037,119.99,-0.39,15,87.63
125983202.440929,1038,119.97,0.85,15,86.21
126010858.803930,1039,119.97,0.15,15,70.55
126038525.979965,1040,119.97,-0.84,15,87.31
126066226.119385,1041,119.97,-0.61,15,88.81
126093923.458557,1042,119.95,0.52,15,81.12
126121627.845961,1043,119.96,-0.53,15,78.61
126149355.748962,1044,119.96,0.93,15,87.23
126177014.050268,1045,119.97,0.04,15,83.22
126204746.388512,1046,119.98,0.29,15,81.49
126232404.145009,1047,119.99,-0.91,15,89.47
126260054.419994,1048,119.97,0.29,15,84.87
126287712.780564,1049,119.98,0.30,15,86.89
126315456.733688,1050,119.99,-0.22,15,80.51
126343190.507979,1051,119.97,0.50,15,73.07
126370851.485593,1052,119.99,0.04,15,73.42
126398527.572611,1053,120.00,-0.26,15,79.48
126426206.572259,1054,120.00,-0.97,15,75.10
126453892.420334,1055,120.00,0.39,15,88.84
126481615.806526,1056,120.01,-0.03,15,77.54
126509339.422823,1057,119.97,-0.20,15,85.68
126537054.714639,1058,119.97,-0.09,15,83.34
126564770.298670,1059,119.98,-0.16,15,71.38
126592452.651373,1060,119.97,0.64,15,72.72
126620148.809960,1061,120.01,-0.59,15,79.91
126647898.794671,1062,119.98,-0.40,15,83.66
126675548.937139,1063,120.06,0.48,15,88.81
126703287.346936,1064,120.04,0.85,15,70.97
126731026.494601,1065,120.03,0.04,15,75.27
126758715.157573,1066,120.03,0.35,15,81.91
126786415.181343,1067,120.06,0.56,15,75.37
126814075.680136,1068,120.04,-0.56,15,81.81
126841751.224456,1069,120.05,0.50,15,88.75
126869410.375621,1070,119.94,0.29,15,89.10
126897137.427839,1071,119.95,-0.51,15,77.06
126924877.375532,1072,119.93,-0.86,15,80.07
126952617.588998,1073,119.97,-0.72,15,83.14
126980305.514244,1074,119.94,-0.78,15,76.94
127008031.516874,1075,119.97,-0.23,15,81.76
127035766.461319,1076,119.96,0.72,15,86.72
127063467.065106,1077,119.97,0.20,15,79.73
127091203.108159,1078,119.99,0.35,15,77.29
127118931.037454,1079,119.95,-0.16,15,85.10
127146671.190170,1080,119.97,0.46,15,80.92
127174343.872039,1081,119.98,0.30,15,86.40
127202092.082470,1082,119.99,0.19,15,87.72
127229764.733925,1083,120.00,-0.40,15,87.30
127257449.713407,1084,119.98,-0.03,15,80.85
127285106.136258,1085,119.97,-0.25,15,74.41
127312775.078458,1086,119.94,-0.17,15,80.24
127340437.315949,1087,119.99,0.84,15,78.70
127368097.989950,1088,119.94,0.93,15,85.37
127395809.478855,1089,119.97,-0.61,15,75.03
127423484.203779,1090,119.97,0.54,15,81.59
127451220.942331,1091,119.96,-0.59,15,85.66
127478919.211329,1092,120.02,0.86,15,89.52
127506655.159281,1093,120.03,0.94,15,70.59
127534342.814426,1094,120.06,0.04,15,72.10
127562040.810124,1095,120.04,0.19,15,82.68
127589765.265253,1096,120.03,-0.47,15,74.85
127617458.649090,1097,120.05,-0.60,15,71.84
127645158.788616,1098,120.04,-0.33,15,72.07
127672864.198876,1099,120.06,0.41,15,84.99
127700531.144185,1100,120.03,-0.73,15,73.29
127728210.345305,1101,120.03,-0.11,15,74.02
127755863.796096,1102,120.06,0.62,15,79.55
127783550.651592,1103,120.07,0.79,15,81.06
127811245.837877,1104,120.07,-0.62,15,72.87
127838930.023930,1105,120.03,0.13,15,87.31
127866647.112516,1106,120.00,0.19,15,76.28
127894329.586174,1107,120.05,0.18,15,79.28
127922016.954173,1108,120.05,-0.25,15,87.99
127949698.364266,1109,120.04,0.20,15,72.39
127977384.918720,1110,120.05,0.59,15,75.30
128005133.916407,1111,120.04,0.47,15,86.54
128032812.349128,1112,120.00,0.28,15,88.05
128060481.177502,1113,120.04,0.66,15,71.86
128088199.003894,1114,120.00,0.06,15,86.49
128115883.376696,1115,120.00,-0.36,15,82.07
128143544.699287,1116,120.00,0.28,15,86.96
128171225.945625,1117,120.00,-0.80,15,73.91
128198933.933047,1118,120.00,-0.88,15,82.86
128226629.327516,1119,120.03,0.93,15,75.18
128254323.294694,1120,120.04,-0.56,15,72.27
128282066.899005,1121,120.06,0.67,15,72.59
128309752.717180,1122,120.04,-0.28,15,81.23
128337465.534205,1123,120.06,0.15,15,79.90
128365186.708044,1124,120.02,-0.01,15,87.99
128392915.816967,1125,120.04,0.41,15,86.61
128420608.676784,1126,120.02,0.83,15,75.68
128448296.994715,1127,120.02,-0.28,15,74.84
128476039.748878,1128,119.99,0.14,15,76.45
128503739.170792,1129,119.98,0.52,15,79.75
128531414.753677,1130,120.01,0.03,15,76.45
128559097.323863,1131,120.00,0.73,15,76.79
128586787.533328,1132,120.02,0.41,15,75.63
128614452.265747,1133,120.02,-0.81,15,77.62
128642149.221275,1134,120.00,0.94,15,70.14
128669846.702470,1135,119.97,-0.11,15,82.26
128697532.335587,1136,120.00,-0.21,15,81.95
128725242.726841,1137,119.96,0.44,15,86.49
128752915.237080,1138,119.96,-0.81,15,72.49
128780634.539937,1139,119.98,0.16,15,88.58
128808325.645903,1140,119.99,0.41,15,87.46
128835982.062923,1141,119.96,-0.45,15,86.62
128863687.477758,1142,119.96,0.69,15,86.90
128891384.454097,1143,120.00,-0.52,15,81.49
128919062.592079,1144,120.00,-0.12,15,70.44
128946796.594430,1145,119.99,0.06,15,89.41
128974536.203420,1146,119.97,-0.01,15,78.05
129002202.825790,1147,120.00,-0.01,15,82.31
129029919.180688,1148,119.97,-0.62,15,79.55
129057647.339067,1149,119.98,0.40,15,88.21
129085384.328843,1150,119.97,-0.78,15,80.41
129113086.429861,1151,119.96,0.05,15,71.41
129140790.335199,1152,119.99,0.37,15,75.78
129168475.136344,1153,119.97,0.97,15,86.40
129196160.937555,1154,119.95,1.00,15,73.94
129223885.951812,1155,119.98,-0.62,15,81.55
129251552.990963,1156,119.96,0.60,15,87.74
129279268.456829,1157,120.02,0.02,15,70.81
129306968.112292,1158,120.03,0.62,15,83.58
129334630.884173,1159,120.02,0.14,15,71.84
129362331.585868,1160,120.01,-0.29,15,79.25
129390008.309815,1161,120.00,-0.50,15,85.05
129417753.346009,1162,120.00,-0.49,15,81.85
129445420.485280,1163,120.03,0.17,15,84.05
129473100.859854,1164,119.98,0.31,15,89.65
129500787.040185,1165,119.98,-0.91,15,75.45
129528535.800511,1166,120.01,0.86,15,85.72
129556267.601198,1167,119.98,0.60,15,84.91
129584011.574735,1168,119.99,-0.73,15,75.44
129611721.423383,1169,119.98,0.49,15,74.02
129639383.196036,1170,119.97,-0.48,15,82.55
129667086.637493,1171,120.00,-0.43,15,76.34
129694800.779252,1172,120.00,-0.57,15,72.55
129722538.677925,1173,120.00,-0.26,15,77.86
129750274.125559,1174,120.03,0.70,15,77.78
129777963.593296,1175,119.99,0.05,15,78.78
129805686.793656,1176,120.00,0.83,15,79.28
129833381.048414,1177,119.99,-0.38,15,70.68
129861033.771283,1178,120.03,0.29,15,83.76
129888708.366935,1179,120.03,-0.45,15,75.59
129916421.337045,1180,120.06,0.98,15,87.49
129944119.459258,1181,120.04,-0.08,15,83.10
129971791.253101,1182,120.04,0.11,15,80.87
129999520.108388,1183,120.04,-0.82,15,85.18
130027221.260814,1184,120.04,0.53,15,83.24
130054891.633571,1185,119.98,-0.87,15,70.86
130082637.582439,1186,119.97,-0.44,15,76.32
130110376.966329,1187,119.97,-0.51,15,72.99
130138042.416086,1188,119.97,0.09,15,88.39
130165723.553096,1189,119.94,0.92,15,75.38
130193439.709665,1190,119.97,0.79,15,86.37
130221159.707113,1191,119.97,-0.24,15,76.85
130248889.593247,1192,119.98,0.75,15,89.87
130276552.138409,1193,119.97,0.07,15,74.64
130304230.180807,1194,119.95,-0.22,15,80.60
130331884.766833,1195,119.97,0.91,15,80.77
130359573.563209,1196,119.95,-0.27,15,81.16
130387287.863054,1197,119.98,0.74,15,75.19
130415035.237493,1198,119.94,0.20,15,79.90
130442711.602501,1199,119.96,0.68,15,82.59
130470427.893646,1200,119.95,0.01,15,79.03
130498143.657995,1201,119.97,-0.32,15,70.59
130525799.537925,1202,119.98,-0.07,15,71.50
130553476.070139,1203,119.97,-0.26,15,73.39
130581158.617905,1204,119.95,-0.78,15,70.53
130608825.846653,1205,119.97,0.89,15,85.96
130636531.303984,1206,119.95,-0.37,15,89.86
130664193.401424,1207,119.98,0.18,15,75.92
130691849.180285,1208,120.02,0.85,15,80.62
130719512.321405,1209,120.01,0.30,15,85.27
130747227.512589,1210,120.01,0.12,15,76.85
130774913.382875,1211,120.00,0.49,15,80.09
130802612.826107,1212,119.99,0.73,15,80.84
130830334.532438,1213,120.02,0.29,15,81.17
130858079.096530,1214,119.96,-0.99,15,75.34
130885793.785068,1215,119.95,0.92,15,70.34
130913512.577302,1216,119.94,-0.99,15,72.28
130941246.250793,1217,119.98,0.79,15,77.44
130968994.450234,1218,119.96,0.20,15,87.20
130996679.597134,1219,119.96,-0.41,15,79.50
131024374.052966,1220,119.94,0.02,15,76.85
131052089.259134,1221,119.97,0.70,15,73.44
131079791.239396,1222,120.02,-0.16,15,76.28
131107455.226177,1223,120.03,-0.68,15,70.68
131135155.291734,1224,120.05,0.94,15,70.02
131162901.017979,1225,120.02,-0.97,15,72.16
131190602.105475,1226,120.03,-0.15,15,81.16
131218259.773587,1227,120.03,-0.15,15,88.45
131245960.694137,1228,120.06,-0.48,15,85.40
131273709.816123,1229,119.95,0.03,15,81.36
131301375.501285,1230,119.98,0.33,15,77.86
131329083.868054,1231,119.97,-0.21,15,73.95
131356788.919291,1232,119.97,-0.01,15,73.91
131384496.564643,1233,119.97,0.46,15,76.52
131412159.889103,1234,119.96,-0.65,15,89.09
131439882.354001,1235,119.97,0.49,15,77.13
131467574.860782,1236,119.98,-0.33,15,78.33
131495301.361430,1237,119.96,-0.24,15,87.16
131523030.854697,1238,119.99,0.05,15,81.59
131550699.407265,1239,119.97,-0.58,15,79.59
131578399.946501,1240,119.96,-0.48,15,83.63
131606095.466217,1241,119.99,-0.47,15,85.35
131633760.653797,1242,119.97,0.77,15,70.82
131661438.202745,1243,120.02,-0.89,15,89.53
131689128.597646,1244,120.02,-0.39,15,73.04
131716837.941608,1245,120.01,0.51,15,79.46
131744552.158062,1246,120.03,-0.93,15,81.53
131772204.915400,1247,120.01,0.38,15,77.52
131799876.902824,1248,120.05,0.21,15,74.38
131827556.833965,1249,120.00,0.51,15,76.25
131855278.762385,1250,120.05,0.26,15,88.85
131882968.949432,1251,119.98,0.17,15,87.25
131910636.783750,1252,120.00,-0.02,15,82.86
131938332.502491,1253,119.97,-0.33,15,72.72
131966069.402267,1254,119.97,0.37,15,74.06
131993792.279714,1255,119.95,0.16,15,85.17
132021444.300920,1256,120.00,0.21,15,87.99
132049136.862869,1257,120.00,-0.84,15,74.04
132076867.771240,1258,120.06,0.75,15,87.53
132104528.459479,1259,120.06,-0.94,15,75.81
132132257.895702,1260,120.04,-0.28,15,75.96
132159919.932621,1261,120.04,0.56,15,81.59
132187666.111106,1262,120.07,-0.66,15,79.42
132215342.583669,1263,120.07,-0.27,15,70.25
132243060.084890,1264,120.07,-0.31,15,80.67
132270713.405424,1265,120.07,0.08,15,80.72
132298414.093594,1266,119.97,0.52,15,70.19
132326124.999076,1267,119.96,0.19,15,76.67
132353797.366826,1268,119.98,0.97,15,85.50
132381517.699096,1269,119.96,0.61,15,79.22
132409236.051275,1270,119.97,-0.97,15,70.44
132436960.508810,1271,119.95,0.04,15,76.35
132464700.703386,1272,119.98,-0.73,15,88.17
132492373.544695,1273,120.04,0.53,15,74.02
132520121.734348,1274,120.06,0.53,15,77.06
132547818.991967,1275,120.03,-0.96,15,81.14
